Year,Month,Day,P7,P8,P9,P16,P17,P18,P20,P31,P32,P33,P34,P35,P36,P37,P38,P50,P51,P52,P80,sp_avrg,Satkhira,Khulna,Jessore,Chuadanga,Ishurdi,Rajshahi,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2012,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4065,27.4065,27.4065,27.4065,27.4065,27.4065,27.4065,,,,,,,,,
2012,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7987,14.7987,14.7987,14.7987,14.7987,14.7987,14.7987,,,,,,,,,
2012,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6682,13.6682,13.6682,13.6682,13.6682,13.6682,13.6682,,,,,,,,,
2012,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1025,12.1025,12.1025,12.1025,12.1025,12.1025,12.1025,,,,,,,,,
2012,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537742,0.0537742,0.0537742,0.0537742,0.0537742,0.0537742,0.0537742,,,,,,,,,
2012,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7013,11.7013,11.7013,11.7013,11.7013,11.7013,11.7013,,,,,,,,,
2012,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49011,6.49011,6.49011,6.49011,6.49011,6.49011,6.49011,,,,,,,,,
2012,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549571,0.549571,0.549571,0.549571,0.549571,0.549571,0.549571,,,,,,,,,
2012,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61653,6.61653,6.61653,6.61653,6.61653,6.61653,6.61653,,,,,,,,,
2012,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7244,1.7244,1.7244,1.7244,1.7244,1.7244,1.7244,,,,,,,,,
2012,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30209,5.30209,5.30209,5.30209,5.30209,5.30209,5.30209,,,,,,,,,
2012,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.458,19.458,19.458,19.458,19.458,19.458,19.458,,,,,,,,,
2012,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109378,0.109378,0.109378,0.109378,0.109378,0.109378,0.109378,,,,,,,,,
2012,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,1.18,1.18,1.18,1.18,1.18,1.18,,,,,,,,,
2012,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8697,22.8697,22.8697,22.8697,22.8697,22.8697,22.8697,,,,,,,,,
2012,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23554,8.23554,8.23554,8.23554,8.23554,8.23554,8.23554,,,,,,,,,
2012,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01505,3.01505,3.01505,3.01505,3.01505,3.01505,3.01505,,,,,,,,,
2012,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903,0.012903,0.012903,0.012903,0.012903,0.012903,0.012903,,,,,,,,,
2012,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9673,15.9673,15.9673,15.9673,15.9673,15.9673,15.9673,,,,,,,,,
2012,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201532,0.201532,0.201532,0.201532,0.201532,0.201532,0.201532,,,,,,,,,
2012,5,13,0,0,0,0,0,0,0,11.32,0,0,0,0,0,0,0,0,0,0,12.69,1.263684211,9.10902,9.10902,9.10902,9.10902,9.10902,9.10902,9.10902,,,,,,,,,
2012,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100612,0.100612,0.100612,0.100612,0.100612,0.100612,0.100612,,,,,,,,,
2012,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67679,1.67679,1.67679,1.67679,1.67679,1.67679,1.67679,,,,,,,,,
2012,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1923,12.1923,12.1923,12.1923,12.1923,12.1923,12.1923,,,,,,,,,
2012,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4722,11.4722,11.4722,11.4722,11.4722,11.4722,11.4722,,,,,,,,,
2012,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5595,13.5595,13.5595,13.5595,13.5595,13.5595,13.5595,,,,,,,,,
2012,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384381,0.384381,0.384381,0.384381,0.384381,0.384381,0.384381,,,,,,,,,
2012,5,24,0,0,0,0,0,0,12.95,0,0,0,0,12.04,15.46,18.62,21.01,0,14.17,17.49,11.54,6.488421053,3.79643,3.79643,3.79643,3.79643,3.79643,3.79643,3.79643,,,,,,,,,
2012,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0.847368421,0,0,0,0,0,0,0,,,,,,,,,
2012,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,0.617368421,0,0,0,0,0,0,0,,,,,,,,,
2012,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946084,0.0946084,0.0946084,0.0946084,0.0946084,0.0946084,0.0946084,,,,,,,,,
2012,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09512,5.09512,5.09512,5.09512,5.09512,5.09512,5.09512,,,,,,,,,
2012,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07509,7.07509,7.07509,7.07509,7.07509,7.07509,7.07509,,,,,,,,,
2012,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596532,0.596532,0.596532,0.596532,0.596532,0.596532,0.596532,,,,,,,,,
2012,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98983,6.98983,6.98983,6.98983,6.98983,6.98983,6.98983,,,,,,,,,
2012,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,15.99,15.99,15.99,15.99,15.99,15.99,,,,,,,,,
2012,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2089,13.2089,13.2089,13.2089,13.2089,13.2089,13.2089,,,,,,,,,
2012,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98106,9.98106,9.98106,9.98106,9.98106,9.98106,9.98106,,,,,,,,,
2012,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5499,14.5499,14.5499,14.5499,14.5499,14.5499,14.5499,,,,,,,,,
2012,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0256,17.0256,17.0256,17.0256,17.0256,17.0256,17.0256,,,,,,,,,
2012,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40435,8.40435,8.40435,8.40435,8.40435,8.40435,8.40435,,,,,,,,,
2012,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52915,6.52915,6.52915,6.52915,6.52915,6.52915,6.52915,,,,,,,,,
2012,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80329,0.80329,0.80329,0.80329,0.80329,0.80329,0.80329,,,,,,,,,
2012,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72249,1.72249,1.72249,1.72249,1.72249,1.72249,1.72249,,,,,,,,,
2012,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15065,2.15065,2.15065,2.15065,2.15065,2.15065,2.15065,,,,,,,,,
2012,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58557,5.58557,5.58557,5.58557,5.58557,5.58557,5.58557,,,,,,,,,
2012,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1118,21.1118,21.1118,21.1118,21.1118,21.1118,21.1118,,,,,,,,,
2012,6,16,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0.123684211,16.1424,16.1424,16.1424,16.1424,16.1424,16.1424,16.1424,,,,,,,,,
2012,6,17,0,0,0,0,0,0,0,10.43,0,0,0,0,0,0,0,0,0,0,14.13,1.292631579,3.46482,3.46482,3.46482,3.46482,3.46482,3.46482,3.46482,,,,,,,,,
2012,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9626,11.9626,11.9626,11.9626,11.9626,11.9626,11.9626,,,,,,,,,
2012,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8664,13.8664,13.8664,13.8664,13.8664,13.8664,13.8664,,,,,,,,,
2012,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237984,0.237984,0.237984,0.237984,0.237984,0.237984,0.237984,,,,,,,,,
2012,6,21,0,0,0,0,0,0,0,15.87,12.16,0,0,0,0,0,0,0,0,0,17.97,2.421052632,6.05053,6.05053,6.05053,6.05053,6.05053,6.05053,6.05053,,,,,,,,,
2012,6,22,0,0,0,0,0,0,0,14.67,0,0,0,0,0,0,0,0,0,0,17.68,1.702631579,5.20344,5.20344,5.20344,5.20344,5.20344,5.20344,5.20344,,,,,,,,,
2012,6,23,0,0,0,0,0,0,0,23.73,19.53,0,0,0,0,0,0,0,0,0,19.39,3.297368421,5.88157,5.88157,5.88157,5.88157,5.88157,5.88157,5.88157,,,,,,,,,
2012,6,24,0,0,0,0,0,0,0,21.72,17.47,0,0,0,0,0,0,0,0,0,20.55,3.144210526,18.0606,18.0606,18.0606,18.0606,18.0606,18.0606,18.0606,,,,,,,,,
2012,6,25,0,0,0,0,0,0,0,21.25,16.38,0,0,0,0,0,0,0,0,0,19.58,3.011052632,16.9946,16.9946,16.9946,16.9946,16.9946,16.9946,16.9946,,,,,,,,,
2012,6,26,0,0,0,0,0,0,0,28.28,21.56,0,0,0,0,0,0,0,0,0,37.88,4.616842105,7.5533,7.5533,7.5533,7.5533,7.5533,7.5533,7.5533,,,,,,,,,
2012,6,27,0,20.13,22.11,0,0,0,13.73,22.32,18.12,0,0,0,0,0,0,0,0,0,32.08,6.762631579,6.01219,6.01219,6.01219,6.01219,6.01219,6.01219,6.01219,,,,,,,,,
2012,6,28,35.62,72.23,72.04,21.31,26.26,40.69,62.16,21.73,20.08,16.08,5.5,15.75,27.18,39.73,49.45,0,0,0,18.7,28.65842105,0,0,0,0,0,0,0,,,,,,,,,
2012,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4181,3.4181,3.4181,3.4181,3.4181,3.4181,3.4181,,,,,,,,,
2012,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18998,9.18998,9.18998,9.18998,9.18998,9.18998,9.18998,,,,,,,,,
2012,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.483,22.483,22.483,22.483,22.483,22.483,22.483,,,,,,,,,
2012,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23169,3.23169,3.23169,3.23169,3.23169,3.23169,3.23169,,,,,,,,,
2012,7,3,17.9,0,0,17.59,18.39,16.14,0,0,0,12.8,17.9,18.73,16.59,14.21,0.17,13.62,18.12,18.89,0,10.58157895,8.15281,8.15281,8.15281,8.15281,8.15281,8.15281,8.15281,,,,,,,,,
2012,7,4,42.48,49.39,48.16,35.59,43.66,50.64,54.66,0,18.85,27.05,35.9,45.86,54.48,56.61,59.56,26.58,34.44,45.65,1.48,38.47578947,13.5017,13.5017,13.5017,13.5017,13.5017,13.5017,13.5017,,,,,,,,,
2012,7,5,16.71,21.91,21.88,14.47,17.36,19.3,23.82,0,0,0,14.17,17.68,20.19,23.13,25.87,0,14.55,17.85,0,14.15210526,9.17875,9.17875,9.17875,9.17875,9.17875,9.17875,9.17875,,,,,,,,,
2012,7,6,11.03,20.9,21.23,0,9.26,14.99,21.62,0,0,0,0,5.82,14.67,19.01,22.21,0,0,5.92,0,8.771578947,16.0223,16.0223,16.0223,16.0223,16.0223,16.0223,16.0223,,,,,,,,,
2012,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897449,0.0897449,0.0897449,0.0897449,0.0897449,0.0897449,0.0897449,,,,,,,,,
2012,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58687,1.58687,1.58687,1.58687,1.58687,1.58687,1.58687,,,,,,,,,
2012,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570844,0.570844,0.570844,0.570844,0.570844,0.570844,0.570844,,,,,,,,,
2012,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0459,12.0459,12.0459,12.0459,12.0459,12.0459,12.0459,,,,,,,,,
2012,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51212,5.51212,5.51212,5.51212,5.51212,5.51212,5.51212,,,,,,,,,
2012,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9613,16.9613,16.9613,16.9613,16.9613,16.9613,16.9613,,,,,,,,,
2012,7,13,0,0,0,0,0,0,0,7.79,0,0,0,0,0,0,0,0,0,0,7.82,0.821578947,30.1852,30.1852,30.1852,30.1852,30.1852,30.1852,30.1852,,,,,,,,,
2012,7,14,9.33,0,0,10.21,11.42,7.59,0,0,0,0,11.56,13.11,10.65,6.53,0,0,13.34,14.63,0,5.703684211,27.1229,27.1229,27.1229,27.1229,27.1229,27.1229,27.1229,,,,,,,,,
2012,7,15,22.28,29.1,28.75,17.99,19.88,21.43,25.23,0,0,8.62,15.18,17.14,18.08,19.37,20.32,0,10.75,12.87,9.55,15.60736842,25.8284,25.8284,25.8284,25.8284,25.8284,25.8284,25.8284,,,,,,,,,
2012,7,16,30.62,22.7,20.09,31.42,33.73,30.88,24.28,8.91,19.48,27.05,35.07,37.23,34.03,29.83,25.95,28.36,37.49,41.05,16.21,28.12526316,0.751586,0.751586,0.751586,0.751586,0.751586,0.751586,0.751586,,,,,,,,,
2012,7,17,0,18.56,18.87,0,0,0,18.32,0,0,0,0,0,0,7.7,18.04,0,0,0,0,4.288947368,35.2983,35.2983,35.2983,35.2983,35.2983,35.2983,35.2983,,,,,,,,,
2012,7,18,16.13,7.62,0,18.07,19.26,18.65,17.49,0,5.19,16.36,20.64,22.4,22.25,22.43,22.21,18.66,23.28,25.56,0,15.58947368,28.0704,28.0704,28.0704,28.0704,28.0704,28.0704,28.0704,,,,,,,,,
2012,7,19,16.27,23.12,23.4,15.51,17.93,19.62,23.86,0,0,12.43,17.02,19.35,20.82,22.81,24.57,14.09,18.41,20.89,0,16.32105263,19.0802,19.0802,19.0802,19.0802,19.0802,19.0802,19.0802,,,,,,,,,
2012,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9464,19.9464,19.9464,19.9464,19.9464,19.9464,19.9464,,,,,,,,,
2012,7,21,18.73,15.64,12.01,19.36,20.17,19.25,17,0,6.06,16.6,20.88,22.13,20.82,19.8,18.11,18.17,22.75,24.13,0,16.40052632,0,0,0,0,0,0,0,,,,,,,,,
2012,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2012,7,23,20.07,16.15,12.12,20.49,21.48,20.07,17.19,0,10.09,17.45,21.7,22.88,21.39,20.1,18.19,18.49,22.92,24.25,0,17.10684211,2.11818,2.11818,2.11818,2.11818,2.11818,2.11818,2.11818,,,,,,,,,
2012,7,24,29.42,31.77,30.55,27.39,31.03,32.71,34.58,0.32,16.76,23.3,28.88,32.65,35.02,36.63,37.78,23.9,29.34,33.69,6.05,27.46157895,18.4477,18.4477,18.4477,18.4477,18.4477,18.4477,18.4477,,,,,,,,,
2012,7,25,26.62,31.06,30.36,21.91,24.63,26.53,29.74,0,5.84,16.14,20.31,22.65,23.92,25.42,26.91,13.63,17.95,20.1,0,20.19578947,1.50638,1.50638,1.50638,1.50638,1.50638,1.50638,1.50638,,,,,,,,,
2012,7,26,23.81,29.42,29.12,20.87,23.34,25.41,29.4,0,9.19,16.55,20.52,23.04,24.72,26.59,28.72,16,19.86,22.41,0,20.47210526,28.3673,28.3673,28.3673,28.3673,28.3673,28.3673,28.3673,,,,,,,,,
2012,7,27,36.44,31.42,29.34,35.43,38.19,36.51,33.1,14.52,22.02,28.72,35.89,39.32,38.14,36.1,34.4,27.02,34.55,38.8,1.74,31.13947368,10.3866,10.3866,10.3866,10.3866,10.3866,10.3866,10.3866,,,,,,,,,
2012,7,28,10.42,13.01,8.98,0,0.28,4.76,12.28,0,0,0,0,0,0,0,9.93,0,0,0,0,3.14,1.46355,1.46355,1.46355,1.46355,1.46355,1.46355,1.46355,,,,,,,,,
2012,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,4.28,0,0.466842105,4.87526,4.87526,4.87526,4.87526,4.87526,4.87526,4.87526,,,,,,,,,
2012,7,30,7.83,14.29,12.62,0,8.28,9.9,13.8,0,0,0,0,8.85,9.32,11.54,12.42,0,6.39,10.72,0,6.629473684,0,0,0,0,0,0,0,,,,,,,,,
2012,7,31,13.62,20.06,19.97,0,10.33,13.67,18.94,0,0,0,0,0,8.73,14.39,17.3,0,0,0,0,7.211052632,0,0,0,0,0,0,0,,,,,,,,,
2012,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11035,3.11035,3.11035,3.11035,3.11035,3.11035,3.11035,,,,,,,,,
2012,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83157,4.83157,4.83157,4.83157,4.83157,4.83157,4.83157,,,,,,,,,
2012,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31143,7.31143,7.31143,7.31143,7.31143,7.31143,7.31143,,,,,,,,,
2012,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40236,8.40236,8.40236,8.40236,8.40236,8.40236,8.40236,,,,,,,,,
2012,8,5,15.4,22.66,22.91,13.54,15.87,17.6,21.54,0,0,3.61,13.87,16.13,17.33,18.82,19.95,5.37,14.87,16.56,0,13.47526316,0,0,0,0,0,0,0,,,,,,,,,
2012,8,6,20.27,28.64,28.53,19.56,20.57,23.17,28.42,14.54,16.64,18.25,19.46,20.94,23.24,25.35,27.88,17.14,19.18,21.31,4.17,20.90842105,3.22679,3.22679,3.22679,3.22679,3.22679,3.22679,3.22679,,,,,,,,,
2012,8,7,20.79,26.78,26.36,19.9,20.78,22.29,25.61,14.73,16.94,18.57,19.84,20.8,21.83,23.09,24.3,18.13,19.56,20.74,11.85,20.67842105,0,0,0,0,0,0,0,,,,,,,,,
2012,8,8,0,15.55,15.44,0,0,0,14.85,15.53,13.78,1.32,0,0,0,8.04,13.13,1.27,0,0,9.33,5.696842105,31.7897,31.7897,31.7897,31.7897,31.7897,31.7897,31.7897,,,,,,,,,
2012,8,9,0,0,0,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,4.45,0.797894737,11.9889,11.9889,11.9889,11.9889,11.9889,11.9889,11.9889,,,,,,,,,
2012,8,10,0,10.99,4.69,0,0,0,5.28,15.76,14.51,9.57,0.71,0,0,0,0,9.78,7.56,4.66,11.97,5.025263158,1.41231,1.41231,1.41231,1.41231,1.41231,1.41231,1.41231,,,,,,,,,
2012,8,11,15.87,25.4,26.12,8.61,14.61,18.2,24.89,0,0,0,0,12.37,16.92,20.68,24.06,0,0,8.67,0,11.38947368,10.1868,10.1868,10.1868,10.1868,10.1868,10.1868,10.1868,,,,,,,,,
2012,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8748,37.8748,37.8748,37.8748,37.8748,37.8748,37.8748,,,,,,,,,
2012,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7779,18.7779,18.7779,18.7779,18.7779,18.7779,18.7779,,,,,,,,,
2012,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3475,10.3475,10.3475,10.3475,10.3475,10.3475,10.3475,,,,,,,,,
2012,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13025,9.13025,9.13025,9.13025,9.13025,9.13025,9.13025,,,,,,,,,
2012,8,16,0,0,0,0,0,0,0,9.15,0.77,0,1.66,0.77,0,0,0,10.78,13.11,12.9,11.25,3.178421053,20.0402,20.0402,20.0402,20.0402,20.0402,20.0402,20.0402,,,,,,,,,
2012,8,17,19.16,27.08,26.92,21.57,22.54,24.78,29.91,21.58,23.64,24.82,25.09,26.04,28.63,31.31,33.8,26.97,28.17,29.96,21.77,25.98631579,0.391141,0.391141,0.391141,0.391141,0.391141,0.391141,0.391141,,,,,,,,,
2012,8,18,20.15,30.61,30.87,20.22,22.5,25.9,33.04,13.89,17.39,20.1,22.28,24.81,27.97,31.82,35.12,21.61,24.36,26.89,11.73,24.27684211,0,0,0,0,0,0,0,,,,,,,,,
2012,8,19,1.04,0,0,0,2.1,0,0,0,0,0,0,4.19,2.29,0.11,0,0,4.38,9.02,0,1.217368421,2.81447,2.81447,2.81447,2.81447,2.81447,2.81447,2.81447,,,,,,,,,
2012,8,20,9.28,28.72,29.69,0,0,13.71,25.98,0,0,0,0,0,0,16.5,22.35,0,0,0,0,7.696315789,30.0194,30.0194,30.0194,30.0194,30.0194,30.0194,30.0194,,,,,,,,,
2012,8,21,0,17.84,18.54,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,2.696315789,10.2521,10.2521,10.2521,10.2521,10.2521,10.2521,10.2521,,,,,,,,,
2012,8,22,20.9,25.28,25.05,21.41,23.01,24.24,27.57,15.13,18.47,21.25,23.31,25.11,26.58,28.14,29.82,22.83,25.22,26.98,13.14,23.33894737,3.83248,3.83248,3.83248,3.83248,3.83248,3.83248,3.83248,,,,,,,,,
2012,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8116,12.8116,12.8116,12.8116,12.8116,12.8116,12.8116,,,,,,,,,
2012,8,24,0,0,0,0,0,0,4.97,0,0,0,0,0,0,8.66,13.35,0,0,8.11,0,1.846842105,24.1776,24.1776,24.1776,24.1776,24.1776,24.1776,24.1776,,,,,,,,,
2012,8,25,0,16.61,17.05,0,0,10.63,18.3,0,0,0,0,11.36,14.51,17.5,19.79,0,12.72,15.58,0,8.107894737,16.4133,16.4133,16.4133,16.4133,16.4133,16.4133,16.4133,,,,,,,,,
2012,8,26,0,15.72,16.84,0,0,0,19.11,0,0,0,0,0,9.06,17.51,21.89,0,0,0,0,5.27,5.50118,5.50118,5.50118,5.50118,5.50118,5.50118,5.50118,,,,,,,,,
2012,8,27,1.09,15.42,14.92,0,10.27,12.16,16.17,0,0,0,9.66,13.48,14.18,15.67,16.55,0,13.66,15.75,0,8.893684211,2.35648,2.35648,2.35648,2.35648,2.35648,2.35648,2.35648,,,,,,,,,
2012,8,28,0,23.06,24.25,0,8.29,16.44,25.25,0,0,0,0,12.24,18.27,22.93,27.43,0,2.59,14.68,0,10.28578947,0,0,0,0,0,0,0,,,,,,,,,
